userId,movieId,rating
A1K1JW1C5CUSUZ,0931674417,5.0
A14OJS0VWMOSWO,0931674417,5.0
A21NVBFIEQWDSG,0931674417,5.0
A2MF2QVSCUI27G,0792728440,2.0
A3OJAWIMUKNHTP,0792728440,4.0
A1K1JW1C5CUSUZ,0743510070,5.0
AGEIT17HENDIS,B0006AYOZG,4.0
A3FVAWZNKW9GX,0781269997,5.0
A1MC6BFHWY6WC3,0781269997,5.0
A2VKWLCNZF4ZVB,1589821092,5.0
A14OJS0VWMOSWO,1589821092,5.0
A2BZCHIDR5FTYA,1589821092,4.0
AFVQZQ8PW0L,1589821092,4.0
AGV0RUQJHFW3S,B0006DX1FW,5.0
A281NPSIMI1C2R,B000KXV8XU,5.0
AHD101501WCN1,B0006ATPNC,5.0
A126KX6FVI4T66,B0006ATPNC,4.0
A14OJS0VWMOSWO,1574883526,5.0
A2TXR85WQLE32N,B0007EX1LY,5.0
A14OJS0VWMOSWO,0451198964,5.0
A3BIWTN2DA0YY2,B000NKB6X2,5.0
A1PXH6NS60C8V5,B000NKB6X2,5.0
A1BA72K4VK1UN1,B000NKB6X2,5.0
ACIBQ6BQ6AWEV,B000NKB6X2,5.0
A3K1RVYM3JQZZS,B000NKB6X2,5.0
A3A6GXILVT9JNW,B000NKB6X2,4.0
A1PXH6NS60C8V5,B000GRBLZ0,3.0
A2O9HU1K7TCF7B,B000GRBLZ0,4.0
A2RPIGO3G4M6GN,B000GRBLZ0,5.0
A18OBUSMXVE8R0,0783547544,5.0
A14OJS0VWMOSWO,B000HEVYMM,5.0
AUEY946M1L939,0618035494,4.0
A3NIQK6ZLYEP1L,0618035494,4.0
A2AYSFGUP5VTY3,B000OTPDCM,4.0
A1N1YEMTI9DJ86,B000OTPDCM,5.0
A2VE83MZF98ITY,060960502X,5.0
A28WJUJF6D2ULA,060960502X,4.0
A1K1JW1C5CUSUZ,B000IRRBKM,5.0
A2OJW07GQRNJUT,B000MU862W,5.0
A14OJS0VWMOSWO,0740750054,5.0
A3H82LUT1EC655,0440419247,5.0
A328S9RN3U5M68,B000234NCG,5.0
A2E3GFHUDNPYDH,B000234NCG,4.0
A2OJW07GQRNJUT,B000GJEZZQ,5.0
A1RECBDKHVOJMW,0816133158,5.0
A2AYSFGUP5VTY3,B000NSKE14,4.0
AU6DIIDZK2OQM,B000NSKE14,4.0
A2VZ11U5DXM8J5,B000NSKE14,4.0
A3MV1KKHX51FYT,B000NSKE14,5.0
A3E8QNDC7CV44,B000NSKE14,4.0
A1JH5J1KQAUBMP,B000NSKE14,1.0
A1S3C5OFU508P3,B000NSKE14,4.0
A29NUB3P6YIWZG,B000NSKE14,4.0
A1XTWXIMUCDGQE,B000NSKE14,4.0
A1PXH6NS60C8V5,B000NSKE14,4.0
A3MV1KKHX51FYT,B000NSKE14,5.0
A2F3SXHT6RBV81,0812968115,3.0
A2NHD7LUXVGTD3,0812968115,4.0
A2PR6NXG0PA3KY,0812968115,5.0
A2F6N60Z96CAJI,0805077723,4.0
A1RJD10TTI568L,B0007ER6VA,4.0
A2UIXU97JYCPZG,0691115419,5.0
A29NUB3P6YIWZG,075315160X,4.0
AJDYDG7YZY9QL,0801857074,5.0
A3O2RCKAMSE9X7,B000N6DGKW,5.0
AHD101501WCN1,B000N6DGKW,5.0
A3FVAWZNKW9GX,B000N6DGKW,5.0
A3EOHYIHQM3KK,B000N6DGKW,4.0
A12A08OL0TZY0W,B000N6DGKW,5.0
A1D2C0WDCSHUWZ,B000N6DGKW,5.0
A1TIZI060W4BD9,B000N6DGKW,3.0
A1BA72K4VK1UN1,B000N6DGKW,3.0
A1D2C0WDCSHUWZ,B000N6DGKW,5.0
AUM3YMZ0YRJE0,B000N6DGKW,5.0
A8F2AZWB20X1H,B000N6DGKW,5.0
ABN5K7K1TM1QA,B000N6DGKW,5.0
A1CHM200OEN65X,B000N6DGKW,5.0
AFVQZQ8PW0L,B000N6DGKW,5.0
A328S9RN3U5M68,B000N6DGKW,5.0
A3FHAMLNGHCFU7,B000N6DGKW,4.0
A232HUAELH5J6V,B000N6DGKW,5.0
A3JSRMS7FO6EKQ,B000N6DGKW,4.0
A96K1ZGW56S2I,B000N6DGKW,5.0
A2AYSFGUP5VTY3,B000N6DGKW,5.0
A1D2C0WDCSHUWZ,B000N6DGKW,5.0
A370Z6I5GBWU44,B000N6DGKW,4.0
A1K1JW1C5CUSUZ,B000N6DGKW,5.0
A2F540P3L6P5CL,B000N6DGKW,5.0
AI37YX1U4KB1L,B000N6DGKW,4.0
ABN5K7K1TM1QA,B000N6DGKW,5.0
A3IKBHODOTYYHM,B000N6DGKW,4.0
A3KF4IP2MUS8QQ,B000N6DGKW,5.0
AMKZHBOK7VMQR,B000N6DGKW,5.0
A20EEWWSFMZ1PN,B000N6DGKW,3.0
A1N1YEMTI9DJ86,B000N6DGKW,5.0
AWLFVCT9128JV,B000N6DGKW,4.0
A1D2C0WDCSHUWZ,B000N6DGKW,5.0
A3NI29U4P5NQF1,B000N6DGKW,5.0
A2SHQJP6PNQTLD,B000N6DGKW,4.0
AGEIT17HENDIS,B000N6DGKW,5.0
A2YF4ZMECJVLK9,B000234NCQ,3.0
A3K1RVYM3JQZZS,B000234NCQ,4.0
A126KX6FVI4T66,B000234NCQ,5.0
AMX0PJKV4PPNJ,B000234NCQ,4.0
A2F6N60Z96CAJI,B000234NCQ,5.0
A1D2C0WDCSHUWZ,B000234NCQ,5.0
A96K1ZGW56S2I,B0007J1P8A,5.0
A319KYEIAZ3SON,B0007J1P8A,5.0
A319KYEIAZ3SON,B0007J1P8A,5.0
A14OJS0VWMOSWO,B000N3R0OI,5.0
AFVQZQ8PW0L,0451198972,5.0
A126KX6FVI4T66,B000MBW57S,4.0
AU7ND6NOCX9IA,0304357774,5.0
A1K1JW1C5CUSUZ,0743510089,5.0
A2AYSFGUP5VTY3,B000H791QU,4.0
AGEIT17HENDIS,B000H791QU,5.0
A3QVAKVRAH657N,B000H791QU,3.0
ABN5K7K1TM1QA,0330485059,4.0
A3QVAKVRAH657N,0330485059,5.0
A3OJAWIMUKNHTP,0330485059,4.0
A34UTL4AVX80MK,0330485059,4.0
AFVQZQ8PW0L,0330485059,5.0
A3QVAKVRAH657N,1883011337,5.0
A370Z6I5GBWU44,B000N1ZZO2,4.0
A2XRMQA6PJ5ZJ8,B000N1ZZO2,5.0
A2CW9IQAPFEYLM,0786412623,5.0
A3MV1KKHX51FYT,0394724526,5.0
A14OJS0VWMOSWO,B000MU8622,5.0
AFVQZQ8PW0L,B000JC2JQ2,4.0
A2PWUIQG57O1AZ,B000OUK3XA,2.0
AU7ND6NOCX9IA,B000EQ4970,5.0
AFVQZQ8PW0L,B0009K761M,5.0
A2CR57GAJKNWVV,B0009K761M,4.0
AHXAPVSHPJ6OJ,B000L9MQWU,4.0
A2E3GFHUDNPYDH,B000L9MQWU,5.0
A3QVAKVRAH657N,B000L9MQWU,3.0
A3LKWMM12AF0PU,B000L9MQWU,4.0
A1T17LMQABMBN5,0143057804,4.0
A20HMA36ESANHC,0143057804,2.0
A29NUB3P6YIWZG,0143057804,4.0
AU6DIIDZK2OQM,0143057804,4.0
A3E8QNDC7CV44,0143057804,4.0
AC9B29BXXWJHD,0143057804,5.0
A1POFVVXUZR3IQ,0143057804,5.0
A1RAUVCWYHTQI4,0143057804,2.0
A2B1GZIRD6W646,0143057804,5.0
A1N1YEMTI9DJ86,0143057804,5.0
AT2R7ZVT7QYOU,0143057804,4.0
A1RECBDKHVOJMW,0143057804,4.0
A1JH5J1KQAUBMP,0143057804,5.0
A319KYEIAZ3SON,0143057804,4.0
A13OFOB1394G31,0143057804,5.0
A3IKBHODOTYYHM,0143057804,4.0
A319KYEIAZ3SON,0143057804,4.0
A30KEXFT9SILL6,0143057804,4.0
A319KYEIAZ3SON,0143057804,4.0
A3PGGI7A6XCNF1,0143057804,5.0
A3M174IC0VXOS2,0143057804,5.0
A22DUZU3XVA8HA,B0006CFRA0,5.0
AHD101501WCN1,B0006CFRA0,5.0
AMKZHBOK7VMQR,B0006CFRA0,5.0
AUTBHG6070SL4,0804810699,3.0
A14OJS0VWMOSWO,0874212936,5.0
A328S9RN3U5M68,0374107424,5.0
A2EDZH51XHFA9B,0374107424,3.0
A30TK6U7DNS82R,0374107424,4.0
AFVQZQ8PW0L,050552452X,5.0
A3A6GXILVT9JNW,0671551655,4.0
A3FHAMLNGHCFU7,0671551655,5.0
A1MZB6UBKOVSK0,B000PW1QB0,3.0
AUTBHG6070SL4,0892811358,2.0
A3A6GXILVT9JNW,B00007K45C,5.0
A1L43KWWR05PCS,B00007K45C,5.0
A1XTWXIMUCDGQE,B00007K45C,4.0
A2YXRT2XIJIO57,B00007K45C,5.0
A1K1JW1C5CUSUZ,B00007K45C,4.0
AN0XWUHSHRUG6,B00007K45C,4.0
A28WJUJF6D2ULA,B00007K45C,4.0
AJQ1S39GZBKUG,B00007K45C,5.0
A39650P2CZUUC9,B00007K45C,5.0
A1L43KWWR05PCS,B00007K45C,5.0
A3LKWMM12AF0PU,B00007K45C,4.0
ABN5K7K1TM1QA,B00007K45C,5.0
A1L43KWWR05PCS,B00007K45C,5.0
A39650P2CZUUC9,B00007K45C,4.0
A2MF2QVSCUI27G,B00007K45C,4.0
A1L43KWWR05PCS,B00007K45C,5.0
A1L43KWWR05PCS,B00007K45C,5.0
AUM3YMZ0YRJE0,B00007K45C,3.0
A2ODBHT4URXVXQ,B00007K45C,5.0
A319KYEIAZ3SON,B00007K45C,4.0
AC1K4OQOZ90RS,B00007K45C,5.0
A17FLA8HQOFVIG,B00007K45C,4.0
A2SHQJP6PNQTLD,B00007K45C,4.0
A1IU7S4HCK1XK0,B00007K45C,5.0
A2EDZH51XHFA9B,B00007K45C,4.0
A1L43KWWR05PCS,B00007K45C,5.0
A319KYEIAZ3SON,B00007K45C,4.0
A1BI8PUEHA5CHW,B00007K45C,5.0
A1T17LMQABMBN5,B00007K45C,4.0
AC9B29BXXWJHD,B00007K45C,5.0
A2NJO6YE954DBH,B00007K45C,5.0
A1OB5L3WMHJAD9,B0006DX1HK,3.0
A2VKWLCNZF4ZVB,B000F6Z4YQ,4.0
A2YXRT2XIJIO57,B0006DAAW4,5.0
AMX0PJKV4PPNJ,B0007EX1NW,5.0
A36K2N527TXXJN,B0007EX1NW,5.0
A3H82LUT1EC655,B0007EX1NW,5.0
A1X8VZWTOG8IS6,B0007EX1NW,4.0
A8F2AZWB20X1H,B0007EX1NW,5.0
A36K2N527TXXJN,B0007EX1NW,5.0
A1POFVVXUZR3IQ,B0007EX1NW,5.0
A1E2NA2F4RTQ9B,B0007EX1NW,5.0
A14OJS0VWMOSWO,0874212944,5.0
A4FX5YCJA630V,1842552023,5.0
A30KEXFT9SILL6,0812968123,4.0
A1S3C5OFU508P3,B0007DRH6U,2.0
A1S3C5OFU508P3,B0007DRH6U,3.0
A3MV1KKHX51FYT,B0007DRH6U,5.0
A14OJS0VWMOSWO,0967987709,5.0
AU7ND6NOCX9IA,0304357782,5.0
A3H82LUT1EC655,140220048X,5.0
A14OJS0VWMOSWO,1930865414,5.0
A1RAUVCWYHTQI4,009133571X,3.0
A3NIQK6ZLYEP1L,009133571X,3.0
A1NT7ED5TATUAM,009133571X,5.0
A2F3M93RRLFQNJ,009133571X,5.0
A3MV1KKHX51FYT,009133571X,3.0
A2XRMQA6PJ5ZJ8,009133571X,5.0
A1X8VZWTOG8IS6,009133571X,4.0
AUEY946M1L939,0802130526,5.0
AFVQZQ8PW0L,B000FCK8WS,4.0
A2MF2QVSCUI27G,B000FCK8WS,3.0
AHD101501WCN1,0786103574,5.0
A1K1JW1C5CUSUZ,B000J1H5KS,5.0
A14OJS0VWMOSWO,B000J1H5KS,5.0
A3SN9EF7GTNEU2,B000J1H5KS,4.0
A3FVAWZNKW9GX,B000J1H5KS,5.0
A3SN9EF7GTNEU2,B000J1H5KS,2.0
A2L7N2U5Z316ZE,0684835215,5.0
A1K1JW1C5CUSUZ,B000234NDA,5.0
A30TK6U7DNS82R,B000MW95IY,4.0
ACIBQ6BQ6AWEV,B000MW95IY,2.0
A2AYSFGUP5VTY3,B000MW95IY,2.0
A3BIWTN2DA0YY2,B000MW95IY,4.0
A3A6GXILVT9JNW,B000MW95IY,4.0
A3UDYY6L2NH3JS,B000MW95IY,4.0
A3R1E4K7B6RUHP,B000MW95IY,1.0
A1CNQTCRQ35IMM,B000PD6272,4.0
AU6DIIDZK2OQM,B000PD6272,4.0
A1L43KWWR05PCS,B000PD6272,5.0
A3LKWMM12AF0PU,B000PD6272,5.0
A8IPQ1Q1O7YX5,B000PD6272,4.0
A2O5RT4RCC4NU2,B000PD6272,5.0
A3E8QNDC7CV44,B000PD6272,5.0
ABN5K7K1TM1QA,B00007K45J,3.0
A222LQEPE7O7BV,B00007K45J,4.0
A1DK5AZMXS1QA3,B00007K45J,3.0
A1S8AJIUIO6M9K,B00007K45J,4.0
A1S3C5OFU508P3,B00007K45J,4.0
A55MRYPUAX4QU,B00007K45J,4.0
A1NATT3PN24QWY,B00007K45J,5.0
A18OBUSMXVE8R0,B00007K45J,5.0
AUHG8KSHI529U,B00007K45J,5.0
A133ZC2Z8MAIED,B00007K45J,4.0
AI37YX1U4KB1L,B00007K45J,4.0
A1S8AJIUIO6M9K,B00007K45J,4.0
A2F6N60Z96CAJI,B00007K45F,5.0
A20HMA36ESANHC,B00007K45F,5.0
A133ZC2Z8MAIED,B00007K45F,4.0
A1NT7ED5TATUAM,B00007K45F,2.0
A30KEXFT9SILL6,B000PCDEOC,4.0
AFVQZQ8PW0L,037329364X,4.0
A1S8AJIUIO6M9K,1870979486,5.0
AJQ1S39GZBKUG,B0009K762Q,2.0
A21VR7M8O55EF6,B0009K762Q,3.0
A2MF2QVSCUI27G,B0009K762Q,4.0
AGV0RUQJHFW3S,1403328005,5.0
A21NVBFIEQWDSG,034547824X,4.0
A3OH101U0CPUC7,034547824X,4.0
AFVQZQ8PW0L,034547824X,5.0
A1CNQTCRQ35IMM,034547824X,2.0
A2CR57GAJKNWVV,034547824X,5.0
AT2R7ZVT7QYOU,B000GTECHM,5.0
A14OJS0VWMOSWO,B000GTECHM,5.0
A2EDZH51XHFA9B,B000GTECHM,3.0
A3H82LUT1EC655,B000GLTG5I,5.0
A14OJS0VWMOSWO,B00007K45G,5.0
A3M174IC0VXOS2,B00007K45G,4.0
A1DQZBHEU98PBT,B00007K45G,4.0
AFVQZQ8PW0L,B000MWTODA,5.0
A1S8AJIUIO6M9K,1574883542,3.0
AG35NEEFCMQVR,B000N4REZC,4.0
A1NC9AGZOBI0M1,B0007J1P94,5.0
A1I2O9Y3X3HXLS,0743471741,5.0
A1L43KWWR05PCS,B00007K45D,4.0
AJQ1S39GZBKUG,B00007K45D,5.0
A28WJUJF6D2ULA,B00007K45D,4.0
A2MF2QVSCUI27G,B00007K45D,4.0
A1L43KWWR05PCS,B00007K45D,4.0
A1L43KWWR05PCS,B00007K45D,4.0
A1BI8PUEHA5CHW,B00007K45D,5.0
A1L43KWWR05PCS,B00007K45D,4.0
A1L43KWWR05PCS,B00007K45D,4.0
A1L43KWWR05PCS,B00007K45D,4.0
AN0XWUHSHRUG6,B00007K45D,3.0
A1L43KWWR05PCS,B00007K45D,4.0
A303U1MOXG5R1F,0867093757,5.0
A2VKWLCNZF4ZVB,0976451506,4.0
A1X8VZWTOG8IS6,B00007K45E,5.0
A1I2O9Y3X3HXLS,B00007K45E,5.0
A3KF4IP2MUS8QQ,0595366384,5.0
A1S8AJIUIO6M9K,B000HIIZXE,5.0
A3R19YKNL641X3,B000HIIZXE,5.0
A2O5RT4RCC4NU2,B000GSZMCM,5.0
A4H4KYSM2KQ85,B000GSZMCM,5.0
A30TK6U7DNS82R,B000RCHERI,4.0
A3E8QNDC7CV44,B000RCHERI,2.0
A30KEXFT9SILL6,B000RCHERI,3.0
A2AYSFGUP5VTY3,B000RCHERI,1.0
A30TK6U7DNS82R,B000RCHERI,4.0
A3BIWTN2DA0YY2,B000RCHERI,4.0
A1NC9AGZOBI0M1,B000RCHERI,4.0
A3A6GXILVT9JNW,B000RCHERI,4.0
A1G37DFO8MQW0M,B000RCHERI,2.0
A126KX6FVI4T66,B000RCHERI,3.0
A2F6N60Z96CAJI,0143057820,4.0
A1LMBM1N4EXS5W,B000CQOVS4,4.0
A4H4KYSM2KQ85,0937321052,5.0
A1TIZI060W4BD9,0937321052,3.0
A2UIXU97JYCPZG,0521222265,4.0
A3EOHYIHQM3KK,0521222265,4.0
A1NT7ED5TATUAM,0521222265,3.0
A2W7WH9V5OKUA9,B000KT8K2Q,4.0
AHD101501WCN1,B0007DKQUO,4.0
A2HM0BZWQRV1EF,0792728475,5.0
A1L43KWWR05PCS,0792728475,4.0
A1L43KWWR05PCS,0792728475,4.0
A2W7WH9V5OKUA9,0718306325,5.0
A14OJS0VWMOSWO,0931674441,5.0
A1S3C5OFU508P3,B0006ECN82,5.0
A3BH49ZKESHDID,B000LGG20U,5.0
AKT8TGIT6VVZ5,B000LGG20U,5.0
A3BH49ZKESHDID,B000LGG20U,5.0
A2UIXU97JYCPZG,B000LGG20U,5.0
A16QODENBJVUI1,B000LGG20U,5.0
A2NHD7LUXVGTD3,B000LGG20U,3.0
A1S3C5OFU508P3,B0007ER6XI,4.0
AFVQZQ8PW0L,0451210816,5.0
AFVQZQ8PW0L,0451210816,4.0
A14OJS0VWMOSWO,1890449296,5.0
A14OJS0VWMOSWO,B0006D6GUE,5.0
AGV0RUQJHFW3S,0962459305,5.0
A1NATT3PN24QWY,0273663216,5.0
A1NATT3PN24QWY,0273663216,5.0
A1GARI2JT6EAWA,B000MMJAWK,4.0
A258HDMERSI6WJ,0670010448,4.0
AHD101501WCN1,0670010448,5.0
A2PR6NXG0PA3KY,B00086IU8U,5.0
A3NIQK6ZLYEP1L,B00086IU8U,5.0
A22DUZU3XVA8HA,B00086IU8U,5.0
AUTBHG6070SL4,B00086IU8U,4.0
A1RECBDKHVOJMW,0816133174,5.0
A2KBF2OYR359AJ,0762409991,4.0
A3RFXU3P0XKKF4,0932813399,5.0
A32ZKBXJJ45BRY,B0008AHWDA,3.0
A32ZKBXJJ45BRY,B0008AHWDA,3.0
A2EDZH51XHFA9B,0786015039,4.0
A3KF4IP2MUS8QQ,0786015039,4.0
A2BZCHIDR5FTYA,0786015039,5.0
A2V3P1XE33NYC3,0786015039,4.0
A1S3C5OFU508P3,B000GSJT4O,5.0
A3OJFPKMCXKOM0,1877853259,4.0
A14OJS0VWMOSWO,1877853259,5.0
A3FVAWZNKW9GX,B000FPWVQG,5.0
A3FVAWZNKW9GX,B000FPWVQG,5.0
A8F2AZWB20X1H,B000FPWVQG,5.0
A1NC9AGZOBI0M1,0739317350,4.0
A2O9HU1K7TCF7B,0739317350,5.0
A28WJUJF6D2ULA,0739317350,3.0
AFVQZQ8PW0L,0739317350,5.0
AFVQZQ8PW0L,0525948058,5.0
A2RPIGO3G4M6GN,0525948058,2.0
A1M8PP7MLHNBQB,B000HEVYP4,5.0
AJQ1S39GZBKUG,B000N7KS9S,5.0
A319KYEIAZ3SON,B000N7KS9S,5.0
A2VG0RY3EUWZKB,B000N7KS9S,5.0
AFVQZQ8PW0L,B000N7KS9S,5.0
A2GBJQ9THOYDAJ,1567230512,5.0
AN8C7BGR98HLN,1567230512,5.0
A1T17LMQABMBN5,1567230512,5.0
A1CNQTCRQ35IMM,1567230512,2.0
A14OJS0VWMOSWO,B000K7Y270,5.0
A3H82LUT1EC655,0892811366,5.0
AJDYDG7YZY9QL,B000Q90K0K,5.0
A2PWUIQG57O1AZ,B000Q90K0K,4.0
ACIBQ6BQ6AWEV,B000Q90K0K,3.0
A2VG0RY3EUWZKB,B000Q90K0K,4.0
A1N1YEMTI9DJ86,B000Q90K0K,4.0
A2F3M93RRLFQNJ,B0000CJKM3,5.0
A1X8VZWTOG8IS6,B0009K7644,4.0
A30KEXFT9SILL6,B0009K7644,4.0
A1M8PP7MLHNBQB,B0009K7644,5.0
A1I2O9Y3X3HXLS,B0009K7644,5.0
AFVQZQ8PW0L,B0009K7644,5.0
A1BXA3SM3AJOKL,0007128673,5.0
A3BIWTN2DA0YY2,0007128673,5.0
ACIBQ6BQ6AWEV,0007128673,4.0
A4FX5YCJA630V,0007128673,4.0
A2VZ11U5DXM8J5,0007128673,4.0
A1NC9AGZOBI0M1,0007128673,4.0
A3A6GXILVT9JNW,0007128673,4.0
A3OJFPKMCXKOM0,0915463652,4.0
A20EEWWSFMZ1PN,706400402X,5.0
AI37YX1U4KB1L,B0006AIVOG,4.0
A3EOHYIHQM3KK,B0006AIVOG,4.0
A1N1YEMTI9DJ86,B0006AIVOG,5.0
A3FHAMLNGHCFU7,B0006AIVOG,2.0
A1D2C0WDCSHUWZ,B000K0B71G,4.0
A2BZCHIDR5FTYA,0505524554,5.0
AN0XWUHSHRUG6,0505524554,4.0
AJQ1S39GZBKUG,0618344586,4.0
A2EDZH51XHFA9B,0618344586,2.0
A17FLA8HQOFVIG,0618344586,3.0
AHD101501WCN1,B000K5W774,4.0
A2PR6NXG0PA3KY,B000K5W774,4.0
A2YF4ZMECJVLK9,B000K5W774,5.0
AT2R7ZVT7QYOU,B000K5W774,4.0
A1RJD10TTI568L,0553140329,5.0
AGEIT17HENDIS,B0006D7CAW,4.0
A1M8PP7MLHNBQB,157906065X,5.0
A3K1RVYM3JQZZS,0609809075,3.0
A17FLA8HQOFVIG,0006552234,5.0
A2ODBHT4URXVXQ,0006552234,3.0
A2YXRT2XIJIO57,0006552234,1.0
AHXAPVSHPJ6OJ,B000PGYW62,3.0
A1JH5J1KQAUBMP,B000PGYW62,3.0
A1EKTLUL24HDG8,B000PGYW62,3.0
A1S3C5OFU508P3,B0007FMLW8,5.0
A14OJS0VWMOSWO,B0007FMLW8,5.0
A1X8VZWTOG8IS6,B0007FMLW8,5.0
A2GBJQ9THOYDAJ,B0007FMLW8,2.0
A3E8QNDC7CV44,B0007FMLW8,5.0
A1EKTLUL24HDG8,B0007FMLW8,4.0
A370Z6I5GBWU44,B0007FMLW8,4.0
A1I2O9Y3X3HXLS,B0007FMLW8,5.0
A2XRMQA6PJ5ZJ8,B0007FMLW8,3.0
A3A6GXILVT9JNW,B0007FMLW8,4.0
A2O5RT4RCC4NU2,B0007FMLW8,5.0
A1S3C5OFU508P3,0925165034,4.0
A1S8AJIUIO6M9K,0761508406,4.0
AJDYDG7YZY9QL,0674008065,5.0
A2OJW07GQRNJUT,0674008065,5.0
A1MC6BFHWY6WC3,0312328044,5.0
AMX0PJKV4PPNJ,0395664152,4.0
A39650P2CZUUC9,0792728483,2.0
A1S3C5OFU508P3,0806944889,5.0
A12A08OL0TZY0W,0140242198,5.0
AUM3YMZ0YRJE0,0192838717,5.0
A2VE83MZF98ITY,0192838717,5.0
A303U1MOXG5R1F,0671226525,4.0
A2HM0BZWQRV1EF,0740717499,5.0
A1POFVVXUZR3IQ,1563971526,2.0
A26JGAM6GZMM4V,0787953881,5.0
A1RECBDKHVOJMW,0816133182,5.0
A3O2RCKAMSE9X7,B000N6DGN4,5.0
AHD101501WCN1,B000N6DGN4,5.0
A1D2C0WDCSHUWZ,B000N6DGN4,5.0
A3FHAMLNGHCFU7,B000N6DGN4,4.0
AUM3YMZ0YRJE0,B000N6DGN4,5.0
A96K1ZGW56S2I,B000N6DGN4,5.0
A2SHQJP6PNQTLD,B000N6DGN4,4.0
A3NI29U4P5NQF1,B000N6DGN4,5.0
A1TIZI060W4BD9,B000N6DGN4,3.0
A1CHM200OEN65X,B000N6DGN4,5.0
AFVQZQ8PW0L,B000N6DGN4,5.0
A328S9RN3U5M68,B000N6DGN4,5.0
A8F2AZWB20X1H,B000N6DGN4,5.0
ABN5K7K1TM1QA,B000N6DGN4,5.0
A3JSRMS7FO6EKQ,B000N6DGN4,4.0
A20EEWWSFMZ1PN,B000N6DGN4,3.0
AGEIT17HENDIS,B000N6DGN4,5.0
A1D2C0WDCSHUWZ,B000N6DGN4,5.0
A2F540P3L6P5CL,B000N6DGN4,5.0
A3EOHYIHQM3KK,B000N6DGN4,4.0
A12A08OL0TZY0W,B000N6DGN4,5.0
AWLFVCT9128JV,B000N6DGN4,4.0
A3FVAWZNKW9GX,B000N6DGN4,5.0
AI37YX1U4KB1L,B000N6DGN4,4.0
AMKZHBOK7VMQR,B000N6DGN4,5.0
ABN5K7K1TM1QA,B000N6DGN4,5.0
A3IKBHODOTYYHM,B000N6DGN4,4.0
A3KF4IP2MUS8QQ,B000N6DGN4,5.0
A1N1YEMTI9DJ86,B000N6DGN4,5.0
A1K1JW1C5CUSUZ,B000N6DGN4,5.0
A232HUAELH5J6V,B000N6DGN4,5.0
A1BA72K4VK1UN1,B000N6DGN4,3.0
A1D2C0WDCSHUWZ,B000N6DGN4,5.0
A2AYSFGUP5VTY3,B000N6DGN4,5.0
A1D2C0WDCSHUWZ,B000N6DGN4,5.0
A370Z6I5GBWU44,B000N6DGN4,4.0
AJDYDG7YZY9QL,0345274253,5.0
A3MV1KKHX51FYT,0345274253,5.0
A14OJS0VWMOSWO,1930865449,5.0
A14OJS0VWMOSWO,0931674468,5.0
A21NVBFIEQWDSG,0931674468,4.0
AFVQZQ8PW0L,1590581296,5.0
AHD101501WCN1,B0006DM7HU,5.0
A1G9FX1KV45N41,B0006DM7HU,5.0
A14OJS0VWMOSWO,B000MU866S,5.0
A2D9IEFJGB483Q,0874212979,5.0
A2GBJQ9THOYDAJ,B00072QCAS,3.0
A1I2O9Y3X3HXLS,0743471776,5.0
A1OB5L3WMHJAD9,B000N6DGOI,3.0
A14OJS0VWMOSWO,1884883176,5.0
A14OJS0VWMOSWO,1884883176,5.0
A14OJS0VWMOSWO,1884883176,5.0
A2ODBHT4URXVXQ,B000OVFIZC,5.0
A319KYEIAZ3SON,B000OVFIZC,5.0
A2OJW07GQRNJUT,B000HD4ZTW,5.0
AIEEK7AHXKZCC,B000K1WDW2,1.0
A20IIR0422G3A5,068483524X,5.0
A2OJW07GQRNJUT,B000PL2O9E,5.0
A2OJW07GQRNJUT,B0006CEVZ2,5.0
A3QVAKVRAH657N,B0007J0TQY,5.0
A1LMBM1N4EXS5W,B0007J0TQY,3.0
A30KEXFT9SILL6,B0007J0TQY,4.0
A232HUAELH5J6V,B0007J0TQY,2.0
ACIBQ6BQ6AWEV,B0007J0TQY,3.0
AJDYDG7YZY9QL,B000MYVJHW,5.0
AQQLWCMRNDFGI,B000ILRLC6,3.0
A3H82LUT1EC655,0316734357,4.0
A1RECBDKHVOJMW,B000PBZK72,5.0
A2F6N60Z96CAJI,B0009K765S,5.0
A30TK6U7DNS82R,B000HIIZZ2,3.0
A3A6GXILVT9JNW,B000HIIZZ2,4.0
A3MV1KKHX51FYT,0786219076,3.0
A2F3SXHT6RBV81,0786219076,3.0
A13OFOB1394G31,0786219076,3.0
A13OFOB1394G31,0786219076,3.0
A13OFOB1394G31,0786219076,3.0
A29NUB3P6YIWZG,0786219076,3.0
A1MJMYLRTZ76ZX,B000P1E80M,5.0
A3SN9EF7GTNEU2,1561583928,5.0
A1RECBDKHVOJMW,0816133190,5.0
AMX0PJKV4PPNJ,0689503903,4.0
A37XGUQ1VH0XM6,B00072PGVY,5.0
A2NTJUI2DLZF4R,B00072PGVY,3.0
A1NATT3PN24QWY,0192838725,5.0
AN8C7BGR98HLN,1567230539,3.0
A28WJUJF6D2ULA,0671551698,4.0
A2CW9IQAPFEYLM,0671551698,5.0
A1MC6BFHWY6WC3,0671551698,4.0
A1I2O9Y3X3HXLS,B000OTPDG8,5.0
AFVQZQ8PW0L,B000OTPDG8,5.0
A2CR57GAJKNWVV,B000OTPDG8,4.0
A1TIZI060W4BD9,B0007IWO0O,2.0
