,userId,movieId,rating
2007345,A1IOJE0W1NXOSE,0425193926,4.0
2007347,A14OJS0VWMOSWO,1892281139,5.0
2007425,A1RAUVCWYHTQI4,B000PD1Z24,4.0
2007444,A12A08OL0TZY0W,B000IVX0B2,5.0
2007457,A1D2C0WDCSHUWZ,B0008646QU,5.0
2007511,A14OJS0VWMOSWO,1892391198,5.0
2007513,AIEEK7AHXKZCC,B000PGYWRG,5.0
2007556,A1D2C0WDCSHUWZ,055321344X,5.0
2007557,A16QODENBJVUI1,055321344X,5.0
2007681,A2VKWLCNZF4ZVB,0965419010,5.0
2007682,A2VKWLCNZF4ZVB,0965419010,4.0
2007692,A2VKWLCNZF4ZVB,0965419010,4.0
2007735,A14OJS0VWMOSWO,1561678546,5.0
2007736,A2VKWLCNZF4ZVB,1561678546,4.0
2007768,A281NPSIMI1C2R,0595329462,5.0
2007776,A2VZ11U5DXM8J5,B0007K91EY,5.0
2007777,A3PGGI7A6XCNF1,B0007K91EY,5.0
2007925,A1D2C0WDCSHUWZ,0762405651,5.0
2007927,A18M68DE1Y6W51,0762405651,5.0
2007948,A1D2C0WDCSHUWZ,0762405651,5.0
2007957,A1D2C0WDCSHUWZ,0762405651,5.0
2007962,A1D2C0WDCSHUWZ,0762405651,5.0
2007967,A1K1JW1C5CUSUZ,0762405651,5.0
2007989,A1CNQTCRQ35IMM,0762405651,1.0
2007997,A2EDZH51XHFA9B,0762405651,1.0
2008025,A1E2NA2F4RTQ9B,0762405651,5.0
2008029,A4FX5YCJA630V,0762405651,5.0
2008064,A3NI29U4P5NQF1,0762405651,5.0
2008075,A1D2C0WDCSHUWZ,0762405651,5.0
2008077,A1D2C0WDCSHUWZ,0762405651,5.0
2008122,A1D2C0WDCSHUWZ,0762405651,5.0
2008190,A1RECBDKHVOJMW,0762405651,5.0
2008192,A1D2C0WDCSHUWZ,0762405651,5.0
2008193,A1D2C0WDCSHUWZ,0762405651,5.0
2008239,AJQ1S39GZBKUG,0762405651,5.0
2008305,A1D2C0WDCSHUWZ,0762405651,5.0
2008321,A96K1ZGW56S2I,0762405651,5.0
2008354,A1ZDWD35AZL3S,0762405651,4.0
2008362,A32ZKBXJJ45BRY,0762405651,4.0
2008369,A1POFVVXUZR3IQ,0762405651,5.0
2008444,A1D2C0WDCSHUWZ,0762405651,5.0
2008448,A1D2C0WDCSHUWZ,0762405651,5.0
2008453,A1N1YEMTI9DJ86,0762405651,5.0
2008474,A1IU7S4HCK1XK0,0762405651,5.0
2008517,A1D2C0WDCSHUWZ,0762405651,5.0
2008534,A1D2C0WDCSHUWZ,0762405651,5.0
2008543,A1D2C0WDCSHUWZ,0762405651,5.0
2008548,A1D2C0WDCSHUWZ,0762405651,5.0
2008601,AWLFVCT9128JV,0762405651,4.0
2008608,A3R1E4K7B6RUHP,0762405651,5.0
2008640,A22DUZU3XVA8HA,0762405651,3.0
2008657,A1D2C0WDCSHUWZ,0762405651,5.0
2008676,A1D2C0WDCSHUWZ,0762405651,5.0
2008680,A1D2C0WDCSHUWZ,0762405651,5.0
2008776,A24505CR98NLLV,0751311103,5.0
2008826,A1NATT3PN24QWY,0375407723,5.0
2008835,A1K1JW1C5CUSUZ,0375407723,5.0
2008855,AUM3YMZ0YRJE0,0879234377,3.0
2008865,AUEY946M1L939,0787971049,4.0
2009046,A14OJS0VWMOSWO,1884956289,5.0
2009188,A14OJS0VWMOSWO,B000P25TFO,5.0
2009208,A1IOJE0W1NXOSE,B000P25TFO,3.0
2009212,A1T17LMQABMBN5,B000P25TFO,4.0
2009259,A1DQZBHEU98PBT,B000P25TFO,4.0
2009262,A2HM0BZWQRV1EF,B000P25TFO,5.0
2009286,A21NVBFIEQWDSG,B000P25TFO,2.0
2009314,A3M174IC0VXOS2,B000P25TFO,4.0
2009349,AFVQZQ8PW0L,B000P25TFO,4.0
2009356,A2F6N60Z96CAJI,B000P25TFO,4.0
2009400,A14OJS0VWMOSWO,1932907041,5.0
2009474,A37XGUQ1VH0XM6,0806521414,5.0
2009522,A1OX82JPAQLL60,078619247X,5.0
2009624,A2ODBHT4URXVXQ,B0007DMIIW,5.0
2009648,AHD101501WCN1,B0007DMIIW,5.0
2009650,AMKZHBOK7VMQR,B0007DMIIW,3.0
2009686,A2B9Y0WXNSN17U,B0006BM49I,4.0
2009693,A2L7N2U5Z316ZE,0292707185,2.0
2009707,A2D9IEFJGB483Q,0292707185,4.0
2009727,AGEIT17HENDIS,B0007DMIIM,5.0
2009936,A3NIQK6ZLYEP1L,B0007FEF22,5.0
2009956,A2VKWLCNZF4ZVB,0965419029,4.0
2009966,AFVQZQ8PW0L,0965419029,5.0
2010016,A1K1JW1C5CUSUZ,B000COZMIE,5.0
2010035,A1IU7S4HCK1XK0,B000COZMIE,5.0
2010071,A3NI29U4P5NQF1,B000COZMIE,5.0
2010225,A3H82LUT1EC655,B000IOF4HC,5.0
2010246,AFVQZQ8PW0L,0451410505,5.0
2010288,ABN5K7K1TM1QA,0198662750,4.0
2010295,A14OJS0VWMOSWO,0762736232,5.0
2010306,A281NPSIMI1C2R,9669603412,5.0
2010307,AUHG8KSHI529U,9669603412,4.0
2010309,A1NATT3PN24QWY,9669603412,4.0
2010316,A2L7N2U5Z316ZE,B0007EJ04G,5.0
2010317,A2L7N2U5Z316ZE,B0007EJ04G,5.0
2010318,A2L7N2U5Z316ZE,B0007EJ04G,5.0
2010319,A2L7N2U5Z316ZE,B0007EJ04G,5.0
2010327,A3NI29U4P5NQF1,B0007EJ04G,5.0
2010349,A1EKTLUL24HDG8,B0007EJ04G,5.0
2010358,AHD101501WCN1,B0007EJ04G,4.0
2010442,AHD101501WCN1,B0007EJ04G,5.0
2010450,A2L7N2U5Z316ZE,B0007EJ04G,5.0
2010464,A3QZCA4LTTVGAD,B0007EJ04G,5.0
2010466,A28WJUJF6D2ULA,B0007EJ04G,5.0
2010479,A1RJD10TTI568L,1587611694,4.0
2010528,A258HDMERSI6WJ,0393051692,5.0
2010556,A14OJS0VWMOSWO,B0006S68KM,5.0
2010630,A1GARI2JT6EAWA,B000QKLCW4,5.0
2010640,A3A6GXILVT9JNW,B000QKLCW4,5.0
2010699,A12A08OL0TZY0W,B0006DH8XI,5.0
2010797,A39650P2CZUUC9,0792724143,4.0
2010816,AHD101501WCN1,0679405585,5.0
2010847,A1I2O9Y3X3HXLS,B000OW37R2,5.0
2010848,A1M4NJYP0WNL8Q,B000OW37R2,4.0
2010921,AUTBHG6070SL4,B000NZRGIG,4.0
2010922,A1K1JW1C5CUSUZ,B000NZRGIG,3.0
2011137,A26JGAM6GZMM4V,0976651203,5.0
2011141,A3M174IC0VXOS2,B000GZA6RG,4.0
2011147,A3M174IC0VXOS2,B000GZA6RG,5.0
2011155,A14OJS0VWMOSWO,B000GZA6RG,5.0
2011215,A1Y87E22UVYCE6,B000OI0TN6,5.0
2011223,A20EEWWSFMZ1PN,B0006BR3EY,5.0
2011227,A14OJS0VWMOSWO,0939837412,5.0
2011229,A14OJS0VWMOSWO,0939837412,5.0
2011266,A2OJW07GQRNJUT,B0007FTCVG,5.0
2011268,A2PWUIQG57O1AZ,038572182X,5.0
2011284,A2VE83MZF98ITY,B000MY12QK,5.0
2011306,AJDYDG7YZY9QL,B000MY12QK,2.0
2011327,A29NUB3P6YIWZG,B000K0B7NY,2.0
2011330,A258HDMERSI6WJ,B0006AKNBK,4.0
2011341,A1DK5AZMXS1QA3,1591021820,4.0
2011394,A14OJS0VWMOSWO,1890627488,5.0
2011404,A20IIR0422G3A5,B000OTLACE,4.0
2011431,AJDYDG7YZY9QL,B000JGH1YI,4.0
2011435,A8IPQ1Q1O7YX5,B000JGH1YI,4.0
2011476,A1RAUVCWYHTQI4,B000JGH1YI,3.0
2011510,AT2R7ZVT7QYOU,B000JGH1YI,4.0
2011540,A1X8VZWTOG8IS6,B000JGH1YI,5.0
2011543,A29NUB3P6YIWZG,B000JGH1YI,4.0
2011601,A2ODBHT4URXVXQ,B000JGH1YI,5.0
2011603,A1BI8PUEHA5CHW,B000JGH1YI,4.0
2011610,A4H4KYSM2KQ85,B000JGH1YI,3.0
2011649,A1S3C5OFU508P3,0553450077,4.0
2011651,A3OJFPKMCXKOM0,0553450077,4.0
2011659,A30KEXFT9SILL6,B000HIEWVS,4.0
2011774,A13G1TKIKHGV3F,B0006W9YL8,2.0
2011922,A3QZCA4LTTVGAD,B0006W9YL8,5.0
2012027,A3M174IC0VXOS2,B0006W9YL8,5.0
2012030,A1D2C0WDCSHUWZ,B0006W9YL8,5.0
2012073,A14OJS0VWMOSWO,B0006W9YL8,5.0
2012110,A1E2NA2F4RTQ9B,B0006W9YL8,4.0
2012164,A3QVAKVRAH657N,B000MWDVU2,4.0
2012176,A1NT7ED5TATUAM,B000MWDVU2,3.0
2012232,A2EDZH51XHFA9B,B000GM4CXS,4.0
2012255,AFVQZQ8PW0L,0741416158,5.0
2012256,A14OJS0VWMOSWO,0741416158,5.0
2012357,A2W7WH9V5OKUA9,1862271739,5.0
2012360,A1G9FX1KV45N41,0749704594,5.0
2012361,A2EDZH51XHFA9B,0749704594,4.0
2012368,A2TXR85WQLE32N,0749704594,5.0
2012397,A2F540P3L6P5CL,B000MW5Y1Q,3.0
2012441,A3M174IC0VXOS2,0743456351,4.0
2012468,AN0XWUHSHRUG6,0743456351,2.0
2012471,AFVQZQ8PW0L,0743456351,5.0
2012490,A2Z4KA3EFQWZOX,1594200971,5.0
2012496,A1RAUVCWYHTQI4,1594200971,4.0
2012586,A14OJS0VWMOSWO,1580627889,5.0
2012606,A133ZC2Z8MAIED,0297176501,4.0
2012638,A1RAUVCWYHTQI4,0810151677,4.0
2012641,A2OJW07GQRNJUT,B000PO05WO,5.0
2012700,A1MC6BFHWY6WC3,015201389X,5.0
2012711,A13G1TKIKHGV3F,015201389X,1.0
2012731,A22DUZU3XVA8HA,B00086032G,4.0
2012732,A1DK5AZMXS1QA3,B00086032G,3.0
2012753,A319KYEIAZ3SON,B0006DH8YW,5.0
2012782,A1RAUVCWYHTQI4,B0006DH8YW,2.0
2012808,AUEY946M1L939,B0006DH8YW,4.0
2012812,A2SHQJP6PNQTLD,B0006DH8YW,4.0
2012900,AU6DIIDZK2OQM,B000OU834G,3.0
2013020,A14OJS0VWMOSWO,B000N65JHA,5.0
2013034,A14OJS0VWMOSWO,1930646003,5.0
2013083,A14OJS0VWMOSWO,0738704008,5.0
2013149,A34UTL4AVX80MK,0330332694,4.0
2013160,A2VG0RY3EUWZKB,0330332694,5.0
2013169,A1T17LMQABMBN5,0330332694,4.0
2013221,A3QZCA4LTTVGAD,1575251655,5.0
2013239,A1RJD10TTI568L,B000JJQ8FI,5.0
2013301,A14OJS0VWMOSWO,1932907068,5.0
2013351,A4H4KYSM2KQ85,0374378851,4.0
2013372,A1M8PP7MLHNBQB,9669603420,5.0
2013375,AN0XWUHSHRUG6,9669603420,4.0
2013378,A2OJW07GQRNJUT,B0007FEF3G,5.0
2013379,AHD101501WCN1,B0007FEF3G,5.0
2013451,AQQLWCMRNDFGI,1568028164,5.0
2013477,A1MZB6UBKOVSK0,B0007J7KPW,3.0
2013479,A37XGUQ1VH0XM6,B0007J7KPW,5.0
2013481,A37XGUQ1VH0XM6,B0007J7KPW,5.0
2013496,A2F3SXHT6RBV81,0446530875,3.0
2013536,A2GBJQ9THOYDAJ,1889332402,5.0
2013547,AFVQZQ8PW0L,0451410521,4.0
2013586,A1S3C5OFU508P3,0672322803,5.0
2013589,A14OJS0VWMOSWO,0672322803,5.0
2013652,A14OJS0VWMOSWO,1892281163,5.0
2013661,A3R1E4K7B6RUHP,1414302789,3.0
2013678,A2W7WH9V5OKUA9,B0007I76G6,4.0
2013748,A28WJUJF6D2ULA,0553196634,1.0
2013773,A2VE83MZF98ITY,0553196634,3.0
2013816,A14OJS0VWMOSWO,0941532518,5.0
2013867,A13OFOB1394G31,0385721846,4.0
2013892,A3EOHYIHQM3KK,B000K8EK1W,4.0
2013899,A55MRYPUAX4QU,B0007DXCNW,5.0
2013911,A1M4NJYP0WNL8Q,0376016787,4.0
2013924,A1M8PP7MLHNBQB,1932907076,5.0
2013935,A14OJS0VWMOSWO,1932907076,5.0
2014033,A1S3C5OFU508P3,B000H1KS54,5.0
2014060,AG35NEEFCMQVR,0131002872,5.0
2014106,AU7ND6NOCX9IA,B000FNWSF2,5.0
2014130,A14OJS0VWMOSWO,1591021839,5.0
2014151,A281NPSIMI1C2R,1591793033,5.0
2014264,AIEEK7AHXKZCC,B000NZSC66,5.0
2014305,A1S3C5OFU508P3,B000J46IGM,1.0
2014320,A2F3SXHT6RBV81,B000MU86TK,3.0
2014354,A28WJUJF6D2ULA,1563112477,5.0
2014380,A30KEXFT9SILL6,0441002471,4.0
2014383,A2YUZKPLUYQDKV,0441002471,5.0
2014451,A1RJD10TTI568L,B0007E2DZ4,4.0
2014455,A1RJD10TTI568L,B0007E2DZ4,4.0
2014475,A2OJW07GQRNJUT,B0007E2DZO,5.0
2014581,A1NATT3PN24QWY,0306813548,5.0
2014673,A2NJO6YE954DBH,156294407X,5.0
2014682,A14OJS0VWMOSWO,1585973793,5.0
2014756,A1EKTLUL24HDG8,B0007FJEAK,4.0
2014760,A3LKWMM12AF0PU,B0007FJEAK,5.0
2014770,A34UTL4AVX80MK,B0007FJEAK,5.0
2014774,A96K1ZGW56S2I,B0007FJEAK,4.0
2014781,AU6DIIDZK2OQM,B0007FJEAK,4.0
2014791,A2ENIQZX6VJYUM,B0007FJEAK,5.0
2014794,A2YF4ZMECJVLK9,B0007FJEAK,4.0
2014807,A2TXR85WQLE32N,B0007FJEAK,5.0
2014809,AHXAPVSHPJ6OJ,B0007FJEAK,4.0
2014830,A16QODENBJVUI1,B0007FJEAK,5.0
2014834,ACIBQ6BQ6AWEV,B0007FJEAK,5.0
2014835,A1XTWXIMUCDGQE,B0007FJEAK,5.0
2014836,A319KYEIAZ3SON,B0007FJEAK,5.0
2014839,A1NC9AGZOBI0M1,B0007FJEAK,5.0
2014841,A18M68DE1Y6W51,B0007FJEAK,5.0
2014850,A2ODBHT4URXVXQ,B0007FJEAK,5.0
2014857,AUEY946M1L939,B0007FJEAK,5.0
2014867,A3LKWMM12AF0PU,B0007FJEAK,5.0
2014871,A16QODENBJVUI1,B0007FJEAK,5.0
2014887,AMKZHBOK7VMQR,B0007FJEAK,5.0
2014894,A3O2RCKAMSE9X7,B0007FJEAK,5.0
2014904,A3QVAKVRAH657N,B0007FJEAK,3.0
2014912,A1G37DFO8MQW0M,B0007FJEAK,5.0
2014913,A8IPQ1Q1O7YX5,B0007FJEAK,5.0
2014916,A2GBJQ9THOYDAJ,B0007FJEAK,4.0
2014921,A1NT7ED5TATUAM,B0007FJEAK,5.0
2014924,A8IPQ1Q1O7YX5,B0007FJEAK,5.0
2014925,A319KYEIAZ3SON,B0007FJEAK,5.0
2014950,A23ZCJ9U3ZN0FK,B0007FJEAK,4.0
2015020,A1E2NA2F4RTQ9B,0060006307,4.0
2015029,A1IOJE0W1NXOSE,0060006307,5.0
2015065,A1K1JW1C5CUSUZ,0131002880,5.0
2015212,A1IU7S4HCK1XK0,038081658X,4.0
2015218,A30KEXFT9SILL6,038081658X,3.0
2015224,A370Z6I5GBWU44,038081658X,5.0
2015234,AFVQZQ8PW0L,038081658X,5.0
2015246,A3OJAWIMUKNHTP,038081658X,4.0
2015269,A3MV1KKHX51FYT,0312302223,5.0
2015276,A1OX82JPAQLL60,1589635825,4.0
2015283,A17FLA8HQOFVIG,B000FT70L8,5.0
2015290,A1I2O9Y3X3HXLS,0886777399,5.0
2015302,A3A6GXILVT9JNW,0886777399,4.0
2015349,A14OJS0VWMOSWO,1892281171,5.0
2015490,A2O9HU1K7TCF7B,B000TZ403O,5.0
2015560,A14OJS0VWMOSWO,1573928577,5.0
2015586,AUTBHG6070SL4,0030856639,5.0
2015621,AU7ND6NOCX9IA,B000PGYWVM,1.0
2015695,AFVQZQ8PW0L,B000OXDAYQ,5.0
2015715,A1RAUVCWYHTQI4,1871033535,4.0
2015729,A2VKWLCNZF4ZVB,0976927705,5.0
2015747,A2VKWLCNZF4ZVB,0060099526,5.0
2015771,A1G9FX1KV45N41,0816057931,4.0
2015773,AU7ND6NOCX9IA,0816057931,5.0
2015777,A2MF2QVSCUI27G,0151007276,4.0
2015786,A2OJW07GQRNJUT,0781282217,5.0
2015790,A3QVAKVRAH657N,0781282217,4.0
2015794,A21VR7M8O55EF6,0781282217,5.0
2015798,A21VR7M8O55EF6,0781282217,5.0
2015863,A2V3P1XE33NYC3,B000NKNSSS,5.0
2015869,A14OJS0VWMOSWO,B000NKNSSS,5.0
2015890,A1BMKEJ61X57EU,1563840669,4.0
2015937,AHXAPVSHPJ6OJ,B000NKTNJQ,5.0
2015940,A2ENIQZX6VJYUM,B000NKTNJQ,4.0
2015947,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015948,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015949,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015950,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015951,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015952,A1CGLIDN7E5MK8,B000P3XO3M,5.0
2015958,AQQLWCMRNDFGI,B000FO7OJQ,3.0
2015977,A18M68DE1Y6W51,0451194691,5.0
2016056,A1N1YEMTI9DJ86,B000C0GVME,4.0
2016064,AHD101501WCN1,B000C0GVME,5.0
2016065,A30KEXFT9SILL6,B000C0GVME,5.0
2016157,A2OJW07GQRNJUT,B000MC8T18,5.0
2016184,AIEEK7AHXKZCC,0395605741,5.0
2016193,A14OJS0VWMOSWO,078944951X,5.0
2016356,A14OJS0VWMOSWO,1410751236,5.0
2016383,A14OJS0VWMOSWO,1577314131,5.0
2016418,A2YF4ZMECJVLK9,B0006VZY7C,3.0
2016431,A2OJW07GQRNJUT,B000876C6G,5.0
2016514,A2VKWLCNZF4ZVB,0976927713,4.0
2016560,A2VE83MZF98ITY,0722026234,5.0
2016591,A2Z4KA3EFQWZOX,0756751012,4.0
2016601,A3MV1KKHX51FYT,B000JJQ8I0,4.0
2016681,A14OJS0VWMOSWO,1594862141,5.0
2016694,A14OJS0VWMOSWO,0873499263,5.0
2016695,A24505CR98NLLV,0873499263,5.0
2016703,A3MV1KKHX51FYT,B000PWT7DY,4.0
2016705,A1K1JW1C5CUSUZ,B000PWT7DY,5.0
2016739,A1N1YEMTI9DJ86,0345452453,5.0
2016740,A2MF2QVSCUI27G,0345452453,3.0
2016741,A18OBUSMXVE8R0,0345452453,5.0
2016745,AFVQZQ8PW0L,0345452453,5.0
2016794,A1BI8PUEHA5CHW,0345452453,3.0
2016797,A2F6N60Z96CAJI,0345452453,3.0
2016799,A1G9FX1KV45N41,0345452453,4.0
2016829,AK7D1BHZOSOL1,0345452453,3.0
2017538,AIEEK7AHXKZCC,B000KAHM5Q,4.0
2017749,A18M68DE1Y6W51,B000KAHM5Q,5.0
2018171,A2EDZH51XHFA9B,B000KAHM5Q,3.0
2018263,A24505CR98NLLV,B000KAHM5Q,4.0
2018390,AUTBHG6070SL4,0679400605,4.0
2018419,A2AYSFGUP5VTY3,0786286474,4.0
2018493,A4H4KYSM2KQ85,0689835183,5.0
2018503,AMX0PJKV4PPNJ,B0008AISQK,4.0
2018510,A1E2NA2F4RTQ9B,B0008AISQK,4.0
2018536,A1BXA3SM3AJOKL,B000JF7NA6,5.0
2018537,A1I2O9Y3X3HXLS,B000JF7NA6,5.0
2018543,A1X8VZWTOG8IS6,B000JF7NA6,4.0
2018572,A14OJS0VWMOSWO,1573928585,5.0
2018671,A1PXH6NS60C8V5,0802115160,4.0
2018676,A1TIZI060W4BD9,0802115160,2.0
2018691,A281NPSIMI1C2R,0802115160,5.0
2018696,A1T17LMQABMBN5,0802115160,5.0
2018698,A281NPSIMI1C2R,0802115160,5.0
2018743,AFVQZQ8PW0L,1591330912,5.0
2018758,A2OJW07GQRNJUT,B0006QJ1TE,4.0
2018766,A14OJS0VWMOSWO,B000881Y4K,5.0
2018791,A1OB5L3WMHJAD9,0485175207,5.0
2018808,A14OJS0VWMOSWO,0976017024,5.0
2018815,A14OJS0VWMOSWO,B000PC6D9A,5.0
2018830,A3M174IC0VXOS2,1854108670,5.0
2018891,AHD101501WCN1,0831780851,5.0
2018899,AGV0RUQJHFW3S,B0006QZQLQ,5.0
2018901,A3OJAWIMUKNHTP,0531085023,5.0
2018904,A3QZCA4LTTVGAD,B000JWS1AK,5.0
2018913,AHD101501WCN1,B000JWS1AK,4.0
2018983,A1X8VZWTOG8IS6,0007124376,3.0
2019016,A2YUZKPLUYQDKV,0007124376,5.0
2019025,A1JH5J1KQAUBMP,0590430300,4.0
2019045,AHCVWPLA1O4X8,B000MYFQY4,4.0
2019049,A2OJW07GQRNJUT,B000MYFQY4,5.0
2019070,A14OJS0VWMOSWO,1555914195,5.0
2019108,A1OB5L3WMHJAD9,0380502526,3.0
2019128,A22DUZU3XVA8HA,0380502526,5.0
2019144,A39650P2CZUUC9,B000OW9Y7E,5.0
2019175,A2OJW07GQRNJUT,B000KOD9XQ,5.0
2019224,A1K1JW1C5CUSUZ,3923922833,4.0
2019226,A32ZKBXJJ45BRY,B0000CKGZY,4.0
2019227,A3OJFPKMCXKOM0,B0000CKGZY,4.0
2019235,A3M174IC0VXOS2,B000IOF4MM,4.0
2019237,A2F6N60Z96CAJI,B000IOF4MM,5.0
2019247,AFVQZQ8PW0L,B000IOF4MM,5.0
2019272,A8F2AZWB20X1H,B00072HA5Y,5.0
2019290,A8F2AZWB20X1H,B00072HA5Y,5.0
2019291,ACIBQ6BQ6AWEV,B00072HA5Y,5.0
2019330,A1NATT3PN24QWY,B000FQ4KA0,4.0
2019352,A2CW9IQAPFEYLM,B000HM9TMQ,4.0
2019356,A12A08OL0TZY0W,B000HM9TMQ,5.0
2019387,A30KEXFT9SILL6,0006167942,4.0
2019417,A222LQEPE7O7BV,0446514810,4.0
2019455,A8IPQ1Q1O7YX5,B0007ENZC4,5.0
2019461,A2VKWLCNZF4ZVB,0805073469,5.0
2019479,A17FLA8HQOFVIG,0801483891,5.0
2019508,A1OX82JPAQLL60,1558321802,5.0
2019511,A14OJS0VWMOSWO,1558321802,5.0
2019537,A2Z4KA3EFQWZOX,081701439X,4.0
2019552,A2PR6NXG0PA3KY,B0006Y5YZ6,5.0
2019559,A1TIZI060W4BD9,B0006Y5YZ6,2.0
2019560,A2L7N2U5Z316ZE,B0006Y5YZ6,5.0
2019563,A3MQXFVZ9DCE8M,B0006Y5YZ6,4.0
2019573,A1EKTLUL24HDG8,B0006Y5YZ6,4.0
2019574,A3LKWMM12AF0PU,B0006Y5YZ6,5.0
2019581,A3BH49ZKESHDID,B0006Y5YZ6,2.0
2019583,A12A08OL0TZY0W,B0006Y5YZ6,2.0
2019584,A1DK5AZMXS1QA3,B0006Y5YZ6,2.0
2019587,A1LMBM1N4EXS5W,B0006Y5YZ6,3.0
2019590,A1EKTLUL24HDG8,B0006Y5YZ6,4.0
2019616,A21VR7M8O55EF6,B000K0B7S4,5.0
2019617,A2YUZKPLUYQDKV,B000K0B7S4,5.0
2019619,A2O9HU1K7TCF7B,B000K0B7S4,5.0
2019635,A30KEXFT9SILL6,B000K0B7S4,5.0
2019663,A1LVZOK9F7K4CN,B000K0B7S4,5.0
2019671,A1XTWXIMUCDGQE,B000K0B7S4,5.0
2019676,AHD101501WCN1,B000K0B7S4,5.0
2019678,AJQ1S39GZBKUG,B000K0B7S4,5.0
2019740,A2VKWLCNZF4ZVB,0976927721,3.0
2019804,A3NH7PYU4AD5GA,B000858KWM,5.0
2019888,A3E8QNDC7CV44,1891347004,4.0
2019890,AJDYDG7YZY9QL,1891347004,4.0
2019904,A1L43KWWR05PCS,B00085CEZ6,3.0
2019905,A1MC6BFHWY6WC3,B00085CEZ6,5.0
2019917,AHD101501WCN1,B0000CKGZE,5.0
2019933,A2VZ11U5DXM8J5,1556904746,5.0
2019957,AU7ND6NOCX9IA,1556904746,5.0
2019972,AFVQZQ8PW0L,B000HWYVAG,4.0
2019996,A1G37DFO8MQW0M,B0007DSDEK,5.0
2020003,A32ZKBXJJ45BRY,B0007DSDEK,4.0
2020029,A2F540P3L6P5CL,0449202399,4.0
2020056,AFVQZQ8PW0L,0425193985,5.0
2020077,A1S3C5OFU508P3,055310344X,5.0
2020085,A1G37DFO8MQW0M,055310344X,4.0
2020315,AHXAPVSHPJ6OJ,B000NQ9QF6,5.0
2020329,A2ENIQZX6VJYUM,B000NQ9QF6,5.0
2020334,A1EKTLUL24HDG8,B000NQ9QF6,5.0
2020371,AHCVWPLA1O4X8,B000NQ9QF6,5.0
2020464,A1X8VZWTOG8IS6,B000NQ9QF6,3.0
2020466,AKT8TGIT6VVZ5,B000NQ9QF6,5.0
2020606,A3OJFPKMCXKOM0,B000NQ9QF6,5.0
2020682,A1ZDWD35AZL3S,B000NQ9QF6,4.0
2020704,A3IKBHODOTYYHM,B000NQ9QF6,4.0
2020777,A2NHD7LUXVGTD3,B000NQ9QF6,5.0
2020910,ABN5K7K1TM1QA,B000NQ9QF6,5.0
2020915,A3QZCA4LTTVGAD,B000NQ9QF6,5.0
2020997,A1S3C5OFU508P3,B000NQ9QF6,5.0
2020998,A1U8DHSI18EEJ1,B000NQ9QF6,5.0
2021014,A303U1MOXG5R1F,B000NQ9QF6,4.0
2021057,A2S166WSCFIFP5,B000NQ9QF6,4.0
2021065,A2Z4KA3EFQWZOX,B000NQ9QF6,2.0
2021115,A1GARI2JT6EAWA,B000NQ9QF6,5.0
2021151,A2E3GFHUDNPYDH,B000NQ9QF6,4.0
2021235,AJQ1S39GZBKUG,B000NQ9QF6,5.0
2021257,AUM3YMZ0YRJE0,B000NQ9QF6,4.0
2021449,AUM3YMZ0YRJE0,B000RAT888,4.0
2021452,AFVQZQ8PW0L,B000RAT888,5.0
2021453,A3E8QNDC7CV44,B000RAT888,2.0
2021521,A1TIZI060W4BD9,1569470464,5.0
2021550,A14OJS0VWMOSWO,0967652871,5.0
2021551,AFVQZQ8PW0L,0967652871,4.0
2021574,A1Y87E22UVYCE6,0224027980,5.0
2021575,A22DUZU3XVA8HA,0224027980,3.0
2021631,A14OJS0VWMOSWO,0939837471,5.0
2021929,A1RJD10TTI568L,B0007HX634,5.0
2021931,A1RJD10TTI568L,B0007HX634,5.0
2021932,A1RJD10TTI568L,B0007HX634,5.0
2021964,A2CW9IQAPFEYLM,B0007EC9X0,3.0
2021973,A2VKWLCNZF4ZVB,B000P970PE,4.0
2021980,A1JTG5X4VHJV27,B000P970PE,2.0
2022002,A2NHD7LUXVGTD3,0156006537,4.0
2022016,AJDYDG7YZY9QL,0156006537,3.0
2022025,A20HMA36ESANHC,B0006C2V7M,4.0
2022047,A3M174IC0VXOS2,B000JDAI00,5.0
2022052,A2CR57GAJKNWVV,B000JDAI00,5.0
2022076,A370Z6I5GBWU44,B000JDAI00,4.0
2022178,A2PWUIQG57O1AZ,B000JDAI00,4.0
2022189,A18M68DE1Y6W51,B000JDAI00,4.0
2022195,A2F6N60Z96CAJI,B000JDAI00,5.0
2022197,AN0XWUHSHRUG6,B000JDAI00,3.0
2022198,A1K1JW1C5CUSUZ,B000JDAI00,4.0
2022216,AFVQZQ8PW0L,B000JDAI00,5.0
2022357,AFVQZQ8PW0L,0425199401,5.0
2022385,A14OJS0VWMOSWO,1571882642,5.0
2022448,A1MZB6UBKOVSK0,B00086037Q,3.0
2022455,A2ENIQZX6VJYUM,B00086037Q,5.0
2022468,A2PR6NXG0PA3KY,B00086037Q,1.0
2022475,A1BA72K4VK1UN1,B00086037Q,5.0
2022511,A37XGUQ1VH0XM6,055323000X,5.0
2022520,A1BXA3SM3AJOKL,0932445616,5.0
